MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21913950,641000.0,85704,-110.989601,32.385176,1.05,6022.98,1996,5,3.0,3077.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",1.0,"Ceramic Tile, Laminate, Other: High End Laminate",48.0
21923597,640000.0,85658,-111.052582,32.436411,1.1,7106.42,2012,4,4.0,2878.0,3.0,"Convection Oven, Dishwasher, Double Sink, Electric Oven, Garbage Disposal, Gas Cooktop, Island, Lazy Susan, Microwave, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",63.0
21518673,632000.0,85737,-110.941285,32.399594,1.6,6871.0,1999,3,2.0,2641.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",75.0
21405273,615000.0,85716,-110.930634,32.224657,0.26,5000.0,1941,5,4.0,3300.0,2.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Ceramic Tile, Wood",0.0
21606319,634000.0,85750,-110.868872,32.331831,0.98,5666.03,1993,4,4.0,3932.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Concrete, Wood",219.0
21210270,620000.0,85749,-110.731282,32.266772,3.4,4328.15,2001,4,3.0,3193.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",0.0
21300374,642000.0,85750,-110.82922,32.276759,0.56,6481.0,1996,4,3.0,3390.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",66.0
21726598,625000.0,85739,-110.894623,32.525801,0.3,4129.24,1999,4,4.0,3497.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",185.0
21328971,620000.0,85718,-110.93563,32.328477,1.03,5043.63,1981,4,3.0,3600.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",9.0
21409547,600000.0,85658,-111.088397,32.464942,0.63,8044.24,2007,4,5.0,3942.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",113.0
21408705,630500.0,85750,-110.81885,32.292568,1.15,10116.7,2010,4,4.0,4325.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Ceramic Tile",52.0
21412643,625000.0,85718,-110.920147,32.313934,0.13,4277.0,2005,3,3.0,3085.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Ceramic Tile, Wood",183.0
21411939,635000.0,85718,-110.939441,32.34255,0.92,3747.09,1987,3,2.0,2245.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",100.0
21415729,607500.0,85750,-110.865433,32.310003,0.92,4277.0,1977,4,3.0,3189.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,Other,42.0
21411971,640000.0,85750,-110.829197,32.280467,0.69,5431.0,2003,4,4.0,3477.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Wood",111.0
21417336,630000.0,85750,-110.844564,32.285283,1.04,7984.3,1994,5,3.0,4169.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,75.0
21428298,635000.0,85750,-110.874143,32.325089,0.48,4360.0,1993,4,4.0,3105.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Natural Stone",60.0
21503665,615000.0,85718,-110.875861,32.318378,0.74,4922.02,1968,4,5.0,4617.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",21.0
21506041,658000.0,85750,-110.863289,32.271487,0.48,4072.0,1990,4,3.0,3397.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Mexican Tile, Wood",70.0
21507363,625000.0,85718,-110.911145,32.286012,0.66,5958.61,1998,3,3.0,2820.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",52.0
21507438,625000.0,85749,-110.728096,32.248973,0.96,4875.11,2000,5,5.0,4063.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",0.0
21515196,592000.0,85748,-110.744366,32.227611,3.33,6128.74,1999,5,4.0,3757.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",63.0
21512615,645000.0,85755,-110.984174,32.434544,0.72,5869.39,2001,3,3.0,3238.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",10.0
21510584,635000.0,85750,-110.859958,32.30594,0.8,4908.0,1995,4,3.0,3347.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile, Wood",30.0
21518133,625000.0,85718,-110.911145,32.286012,0.66,5958.61,1998,4,3.0,2820.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",52.0
21509127,620000.0,85742,-111.019638,32.422703,0.83,6707.23,2012,4,3.0,2980.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,"Carpet, Ceramic Tile",75.0
21611595,649000.0,85749,-110.797633,32.255228,1.04,4511.13,1995,6,5.0,4001.0,2.0,Dishwasher,3.0,"Ceramic Tile, Concrete",0.0
21611775,615000.0,85750,-110.831054,32.321722,1.07,7840.7,1991,5,4.0,3632.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Mexican Tile",81.0
21612409,636000.0,85742,-111.019127,32.391121,1.7,6319.96,2006,4,4.0,3476.0,3.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Natural Stone",55.0
21617368,642500.0,85719,-110.943157,32.232536,0.24,6833.88,1948,4,3.0,2835.0,0.0,"Dishwasher, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",0.0
21624615,636000.0,85737,-110.992858,32.402046,1.41,7431.24,2000,3,3.0,3518.0,7.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Mexican Tile",45.0
21626821,625000.0,85718,-110.925522,32.327211,0.8,5512.74,1986,3,3.0,2908.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Concrete, Natural Stone",11.0
21629507,635000.0,85718,-110.885532,32.283427,1.92,2824.6,1972,4,3.0,3370.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",5.0
21618258,630000.0,85641,-110.672836,32.101201,1.13,6947.32,2006,4,4.0,3575.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete",75.0
21701831,640000.0,85718,-110.921187,32.284401,1.99,4931.54,2000,3,2.0,2509.0,2.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Ceramic Tile",52.0
21702310,625000.0,85718,-110.94139,32.312291,1.32,5247.0,1961,3,3.0,3077.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,5.0
21632798,620000.0,85718,-110.890161,32.294493,1.75,2961.86,1964,4,3.0,2933.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",6.0
21703301,635000.0,85749,-110.795109,32.255674,0.61,6535.0,1996,5,5.0,4364.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",149.0
21700159,611500.0,85641,-110.669837,32.096061,1.73,6599.8,2006,4,3.0,3493.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",75.0
21704259,643000.0,85755,-110.980978,32.457361,0.37,6886.69,2003,4,3.0,3002.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",73.0
21124642,635000.0,85750,-110.844129,32.304861,0.83,7046.04,1999,4,3.0,3340.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",40.0
21210469,609000.0,85737,-110.988013,32.39716,0.65,5920.0,1997,4,3.0,3043.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",51.0
21119808,600000.0,85718,-110.895501,32.300922,1.5,7045.83,1994,5,4.0,3890.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",0.0
21205831,629000.0,85718,-110.921592,32.309874,1.1,7753.0,1988,4,6.0,4671.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,154.0
21217774,640000.0,85737,-110.979978,32.38225,0.75,7498.65,1991,5,4.0,3671.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",6.0
21213097,625000.0,85718,-110.91036,32.306224,1.49,5487.28,1999,4,3.0,2901.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Ceramic Tile, Wood",194.0
21300185,649000.0,85718,-110.891585,32.329552,0.87,4100.92,1965,3,3.0,2459.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Other,149.0
21223528,622000.0,85750,-110.814518,32.276846,0.75,4526.39,1987,4,3.0,2918.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",58.0
21302468,619500.0,85737,-110.989164,32.401573,0.74,5816.0,1998,3,3.0,3159.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",56.0
21303266,630000.0,85718,-110.91102,32.314732,0.16,5397.64,2004,3,3.0,2628.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",150.0
21316584,635000.0,85704,-110.993095,32.324668,0.57,6072.0,2007,4,4.0,3402.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete",46.0
21315475,630000.0,85737,-110.988015,32.397157,0.65,5771.09,1997,4,3.0,3043.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Wood",51.0
21325345,610000.0,85718,-110.932848,32.347445,1.23,3893.0,1988,3,3.0,2825.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile",111.0
21323273,575000.0,85658,-111.092245,32.461711,0.59,7237.0,2005,3,3.0,3052.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,Ceramic Tile,76.0
21700089,615000.0,85750,-110.831132,32.317895,0.95,7009.0,1988,3,3.0,3051.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator",3.0,"Carpet, Natural Stone",80.0
21703338,635000.0,85641,-110.667812,32.100101,1.94,7588.0,2007,3,3.0,3617.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",75.0
21711488,645000.0,85718,-110.958677,32.317692,0.84,5318.1,1985,4,4.0,2862.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Natural Stone",4.0
21707771,600000.0,85739,-110.872982,32.531726,0.2,4469.18,1996,3,4.0,3576.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile, Vinyl",199.0
21726626,639500.0,85750,-110.852833,32.320211,0.16,5203.19,1998,3,3.0,2218.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite",1.0,"Carpet, Ceramic Tile",107.0
21727540,625000.0,85718,-110.886481,32.294651,1.46,5092.29,1976,3,3.0,3500.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: corion, Microwave: 0n counter, Oven: Built -in",1.0,"Carpet, Ceramic Tile, Concrete, Laminate",0.0
21727983,629000.0,85750,-110.869803,32.279915,0.97,4977.89,1972,6,4.0,4602.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Indoor Grill, Lazy Susan, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Microwave: Stainless, Oven: Stainless",1.0,"Carpet, Ceramic Tile, Laminate",31.0
21801813,650000.0,85719,-110.942252,32.230179,0.22,2856.17,1926,3,2.0,2049.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Corian",1.0,"Ceramic Tile, Concrete, Wood",0.0
21804375,627500.0,85718,-110.945315,32.305709,0.73,4210.92,1971,3,2.0,2606.0,2.0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Stainless, Microwave: BUILT-IN, Oven: ELECTRIC",1.0,"Concrete, Mexican Tile",85.0
21805974,649000.0,85718,-110.958261,32.307409,1.31,7895.25,1981,5,4.0,4659.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Almond, Countertops: Tile, Microwave: Free standing, Oven: Built In",3.0,"Carpet, Mexican Tile, Wood, Other: Brick",8.33
21802829,640000.0,85737,-110.964714,32.405546,0.42,7150.57,2014,4,3.0,2700.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Pantry: Closet, Oven: double SS",1.0,"Carpet, Ceramic Tile, Wood",75.0
21809523,630000.0,85755,-110.988716,32.456308,0.16,5739.53,2001,2,3.0,2549.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Gas",1.0,"Carpet, Natural Stone",100.0
21608826,625000.0,85623,-110.92851,32.584376,0.39,3824.9,2011,3,4.0,3178.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1.0,"Carpet, Ceramic Tile",169.0
21808008,638000.0,85750,-110.867004,32.282774,0.81,5338.52,1981,5,5.0,4413.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",2.0,"Ceramic Tile, Wood",31.0
21806371,600000.0,85755,-110.988765,32.429212,0.51,8378.67,2002,4,4.0,3713.0,3.0,"Dishwasher, Garbage Disposal, Island, Refrigerator, Reverse Osmosis, Countertops: Granite, Microwave: Built In, Oven: Built In",1.0,"Carpet, Ceramic Tile, Wood",36.0
21810775,617500.0,85718,-110.934818,32.334994,3.08,7926.0,1946,4,5.0,4693.0,0.0,"Dishwasher, Refrigerator, Appliance Color: Stainless",2.0,"Carpet, Ceramic Tile, Wood",0.0
21805214,630000.0,85745,-111.069159,32.235002,1.0,7525.12,1999,4,4.0,3520.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: Convection Double",4.0,"Laminate, Natural Stone",0.0
21823571,600000.0,85541,-111.33586,34.314889,2.49,1993.0,1975,4,2.0,2367.0,2.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: microwave, Oven: oven",2.0,"Ceramic Tile, Mexican Tile, Wood",0.0
21825719,640000.0,85755,-110.991376,32.425361,0.85,5992.04,2004,4,4.0,2868.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless Steel, Oven: Double Oven/cook top",1.0,"Carpet, Ceramic Tile, Other: Master Bedroom/ Tile",85.0
21821869,627650.0,85719,-110.942203,32.240921,0.17,4652.86,1992,6,3.0,3082.0,0.0,"Dishwasher, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Oven: Built in",0.0,"Carpet, Ceramic Tile, Wood",0.0
21830178,640000.0,85641,-110.667252,32.099189,2.02,8797.25,2007,5,5.0,4076.0,4.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Above oven, Oven: Double Oven",2.0,"Carpet, Ceramic Tile",83.0
21826021,610000.0,85623,-110.749443,32.594392,3.35,4257.32,1990,3,3.0,3310.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Travertine Slab",3.0,"Carpet, Natural Stone, Wood",0.0
21828089,629000.0,85742,-111.020991,32.390165,1.04,7521.59,2005,4,4.0,3476.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Black, Oven: Black",1.0,"Carpet, Ceramic Tile",56.0
21902966,630000.0,85745,-110.987028,32.218674,0.1,4443.27,2012,4,3.0,1867.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",0.0,Concrete,99.0
21903328,635000.0,85718,-110.92984,32.311892,1.71,6962.14,1977,4,5.0,4557.0,1.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Double Convection",2.0,"Carpet, Natural Stone, Wood",4.0
21829670,625000.0,85718,-110.909527,32.337048,0.15,9100.0,2004,4,4.0,3333.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",2.0,"Carpet, Ceramic Tile",92.0
21900259,635000.0,85742,-111.029284,32.35624,0.84,6963.11,1987,4,4.0,3520.0,3.0,"Compactor, Dishwasher, Pantry: Cabinet, Refrigerator, Appliance Color: Black, Countertops: Corian, Microwave: Black, Oven: electric",1.0,"Carpet, Ceramic Tile, Mexican Tile",63.0
21915490,610000.0,85718,-110.95848,32.314176,0.96,3261.0,1983,4,3.0,2409.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: White Marble, Oven: Built in",1.0,"Carpet, Other: Eng wood",5.0
21912317,624500.0,85718,-110.914293,32.304812,1.23,4123.66,1971,2,2.0,1993.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Countertops: slate tile",2.0,"Ceramic Tile, Other: concrete tile",0.0
21914654,649000.0,85749,-110.781055,32.290064,0.57,5995.64,1999,5,4.0,3430.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: granite",1.0,"Carpet, Ceramic Tile, Concrete",17.0
21919002,654000.0,85718,-110.945937,32.309793,0.89,5338.9,1982,3,3.0,3147.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite Tile, Microwave: New, Oven: New Built In",1.0,"Ceramic Tile, Concrete, Wood",5.0
21041642,610000.0,85755,-110.975522,32.425732,1.29,7455.0,1998,4,4.0,3584.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",35.0
21801464,640000.0,85718,-110.887761,32.275548,1.19,6457.94,2007,4,4.0,3260.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Tile, Oven: Stainless",2.0,"Ceramic Tile, Wood",5.0
21123822,572500.0,85718,-110.901471,32.320613,0.0,6278.0,2001,5,4.0,3541.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",80.0
21913838,638000.0,85701,-110.965906,32.21537,0.19,2760.0,1922,4,3.0,2504.0,0.0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Countertop",1.0,"Carpet, Ceramic Tile, Mexican Tile, Wood",0.0
21413854,640000.0,85750,-110.863641,32.322406,0.49,4852.1,1992,4,3.0,3268.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile",35.0
21404943,605000.0,85742,-111.029216,32.358455,1.25,6220.0,2000,3,3.0,2747.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Ceramic Tile,65.0
21504586,630000.0,85704,-110.975005,32.309564,2.35,8364.43,2005,5,4.0,3850.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0
21512954,635000.0,85755,-110.982905,32.431269,0.0,5813.0,2003,4,3.0,3328.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",15.0
21527202,625000.0,85730,-110.75012,32.188552,3.3,6064.97,1994,5,7.0,4863.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Mexican Tile, Natural Stone, Wood",0.0
21603975,625000.0,85718,-110.954468,32.305334,1.21,3785.76,1975,3,3.0,2747.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",72.0
21627795,625000.0,85750,-110.863852,32.297917,0.83,4715.6,1981,4,4.0,3634.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",25.0
21600854,620000.0,85750,-110.851558,32.31901,0.17,6353.0,1999,4,4.0,3251.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",107.0
21310286,625000.0,85749,-110.781257,32.279032,1.62,5029.78,1983,4,4.0,4014.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Mexican Tile, Natural Stone",5.0
21310541,615000.0,85718,-110.897529,32.321263,0.43,5166.0,2003,4,3.0,2840.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Other",80.0
21706216,605000.0,85743,-111.080499,32.317466,3.32,9195.11,2002,6,4.0,4092.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",62.0
21730320,625000.0,85658,-111.085176,32.46298,0.22,8231.43,2005,3,4.0,2711.0,2.0,"Dishwasher, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: SS, Built In, Oven: SS, Built in",3.0,"Carpet, Ceramic Tile",213.0
21731314,635000.0,85750,-110.852453,32.321579,0.16,4804.8,1998,3,3.0,2218.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Countertops: Silestone",1.0,Concrete,107.0
21804364,635000.0,85742,-111.020182,32.35271,0.74,5958.03,1971,3,4.0,3518.0,2.5,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",1.0,"Ceramic Tile, Wood",12.0
